Date,Open,High,Low,Close,Adj Close,Volume
2021-07-09,2380.0,2380.0,2310.0,2320.0,2084.184326171875,56642000
2021-07-12,2325.0,2355.0,2300.0,2350.0,2111.13525390625,50318200
2021-07-13,2360.0,2375.0,2320.0,2335.0,2097.659912109375,35251400
2021-07-14,2310.0,2320.0,2280.0,2290.0,2057.23388671875,47666600
2021-07-15,2290.0,2385.0,2290.0,2360.0,2120.11865234375,69427000
2021-07-16,2375.0,2415.0,2370.0,2405.0,2160.544677734375,52095400
2021-07-19,2405.0,2425.0,2380.0,2410.0,2165.036376953125,35613800
2021-07-21,2410.0,2480.0,2410.0,2450.0,2200.970703125,72049800
2021-07-22,2512.5,2625.0,2512.5,2575.0,2313.26513671875,121692000
2021-07-23,2575.0,2600.0,2525.0,2537.5,2279.576904296875,40381400
2021-07-26,2550.0,2562.5,2500.0,2525.0,2268.34716796875,37694000
2021-07-27,2550.0,2550.0,2500.0,2512.5,2257.117919921875,29688200
2021-07-28,2512.5,2525.0,2455.0,2480.0,2227.92138671875,49192200
2021-07-29,2475.0,2512.5,2455.0,2465.0,2214.446044921875,29831400
2021-07-30,2450.0,2465.0,2385.0,2390.0,2147.0693359375,84261600
2021-08-02,2390.0,2415.0,2375.0,2410.0,2165.036376953125,27577000
2021-08-03,2410.0,2485.0,2400.0,2475.0,2223.429443359375,37556000
2021-08-04,2490.0,2537.5,2465.0,2525.0,2268.34716796875,42847800
2021-08-05,2525.0,2612.5,2525.0,2600.0,2335.72412109375,84034200
2021-08-06,2612.5,2625.0,2525.0,2562.5,2302.035888671875,37009400
2021-08-09,2575.0,2575.0,2480.0,2490.0,2236.905029296875,33795000
2021-08-10,2500.0,2525.0,2475.0,2495.0,2241.396484375,23582400
2021-08-12,2525.0,2550.0,2495.0,2537.5,2279.576904296875,20368000
2021-08-13,2562.5,2575.0,2525.0,2550.0,2290.806396484375,17836000
2021-08-16,2575.0,2587.5,2512.5,2575.0,2313.26513671875,27000000
2021-08-18,2587.5,2712.5,2575.0,2712.5,2436.7890625,125505200
2021-08-19,2700.0,2712.5,2587.5,2650.0,2380.641845703125,95932200
2021-08-20,2650.0,2725.0,2600.0,2712.5,2436.7890625,55731800
2021-08-23,2725.0,2737.5,2637.5,2675.0,2403.1005859375,40378000
2021-08-24,2675.0,2687.5,2625.0,2662.5,2391.871337890625,32190600
2021-08-25,2662.5,2675.0,2612.5,2625.0,2358.1826171875,22969800
2021-08-26,2637.5,2650.0,2575.0,2612.5,2346.95361328125,33832400
2021-08-27,2637.5,2675.0,2612.5,2650.0,2380.641845703125,37452800
2021-08-30,2687.5,2712.5,2650.0,2700.0,2425.5595703125,47411800
2021-08-31,2700.0,2712.5,2650.0,2700.0,2425.5595703125,42541400
2021-09-01,2700.0,2712.5,2650.0,2662.5,2391.871337890625,16831200
2021-09-02,2687.5,2687.5,2612.5,2625.0,2358.1826171875,32874400
2021-09-03,2637.5,2737.5,2625.0,2725.0,2448.018310546875,50949800
2021-09-06,2725.0,2750.0,2712.5,2725.0,2448.018310546875,38296400
2021-09-07,2737.5,2750.0,2687.5,2700.0,2425.5595703125,48409200
2021-09-08,2700.0,2700.0,2625.0,2662.5,2391.871337890625,38505400
2021-09-09,2662.5,2712.5,2637.5,2700.0,2425.5595703125,39836600
2021-09-10,2700.0,2737.5,2675.0,2725.0,2448.018310546875,34009400
2021-09-13,2700.0,2712.5,2675.0,2700.0,2425.5595703125,17832600
2021-09-14,2700.0,2725.0,2700.0,2700.0,2425.5595703125,17803800
2021-09-15,2675.0,2687.5,2650.0,2675.0,2403.1005859375,32731600
2021-09-16,2675.0,2687.5,2625.0,2637.5,2369.412109375,31792000
2021-09-17,2625.0,2662.5,2612.5,2650.0,2380.641845703125,36439800
2021-09-20,2625.0,2637.5,2562.5,2575.0,2313.26513671875,44196800
2021-09-21,2550.0,2562.5,2512.5,2562.5,2302.035888671875,54314200
2021-09-22,2562.5,2587.5,2525.0,2575.0,2313.26513671875,41978200
2021-09-23,2587.5,2600.0,2550.0,2562.5,2302.035888671875,61940400
2021-09-24,2562.5,2587.5,2537.5,2550.0,2290.806396484375,39455000
2021-09-27,2550.0,2562.5,2512.5,2537.5,2279.576904296875,26683200
2021-09-28,2537.5,2562.5,2525.0,2525.0,2268.34716796875,27900800
2021-09-29,2512.5,2625.0,2512.5,2612.5,2346.95361328125,42313400
2021-09-30,2612.5,2687.5,2600.0,2687.5,2414.330078125,69114400
2021-10-01,2687.5,2687.5,2662.5,2675.0,2403.1005859375,28026800
2021-10-04,2675.0,2900.0,2675.0,2850.0,2560.31298828125,147876600
2021-10-05,2837.5,2875.0,2812.5,2850.0,2560.31298828125,65757000
2021-10-06,2875.0,3100.0,2850.0,3000.0,2695.066162109375,222205600
2021-10-07,3000.0,3037.5,2950.0,2987.5,2683.836669921875,84459800
2021-10-08,3025.0,3100.0,3012.5,3075.0,2762.44287109375,96927800
2021-10-11,3075.0,3212.5,3075.0,3200.0,2874.7373046875,146990800
2021-10-12,3200.0,3250.0,3162.5,3200.0,2874.7373046875,144795200
2021-10-13,3250.0,3400.0,3200.0,3337.5,2998.260986328125,297783800
2021-10-14,3337.5,3437.5,3337.5,3437.5,3088.0966796875,156735200
2021-10-15,3475.0,3487.5,3325.0,3375.0,3031.949462890625,118737200
2021-10-18,3437.5,3587.5,3412.5,3537.5,3177.93212890625,206314600
2021-10-19,3575.0,3612.5,3512.5,3612.5,3245.308837890625,128186800
2021-10-21,3675.0,3725.0,3625.0,3662.5,3290.226318359375,140777400
2021-10-22,3662.5,3737.5,3562.5,3725.0,3346.373779296875,95312000
2021-10-25,3737.5,3787.5,3675.0,3675.0,3301.455810546875,97000800
2021-10-26,3675.0,3700.0,3600.0,3637.5,3267.767578125,52453800
2021-10-27,3612.5,3625.0,3525.0,3537.5,3177.93212890625,95347600
2021-10-28,3512.5,3537.5,3462.5,3525.0,3166.70263671875,78045400
2021-10-29,3587.5,3587.5,3425.0,3500.0,3144.243896484375,118294800
2021-11-01,3512.5,3512.5,3412.5,3425.0,3076.8671875,69669000
2021-11-02,3425.0,3475.0,3362.5,3400.0,3054.408447265625,60944600
2021-11-03,3400.0,3525.0,3362.5,3512.5,3155.47314453125,93339800
2021-11-04,3537.5,3562.5,3500.0,3500.0,3144.243896484375,54733000
2021-11-05,3500.0,3512.5,3437.5,3475.0,3121.784912109375,32817000
2021-11-08,3500.0,3562.5,3462.5,3525.0,3166.70263671875,49871600
2021-11-09,3525.0,3537.5,3487.5,3525.0,3166.70263671875,24198600
2021-11-10,3500.0,3537.5,3462.5,3537.5,3177.93212890625,25594600
2021-11-11,3500.0,3562.5,3500.0,3512.5,3155.47314453125,31442200
2021-11-12,3512.5,3525.0,3450.0,3450.0,3099.326171875,46965800
2021-11-15,3425.0,3462.5,3400.0,3400.0,3054.408447265625,49796800
2021-11-16,3400.0,3475.0,3375.0,3437.5,3088.0966796875,38494800
2021-11-17,3475.0,3500.0,3450.0,3500.0,3144.243896484375,40673800
2021-11-18,3500.0,3500.0,3450.0,3462.5,3110.555419921875,21636600
2021-11-19,3475.0,3525.0,3462.5,3512.5,3155.47314453125,47973200
2021-11-22,3512.5,3600.0,3500.0,3587.5,3222.85009765625,105224000
2021-11-23,3587.5,3600.0,3500.0,3500.0,3144.243896484375,64255400
2021-11-24,3537.5,3562.5,3512.5,3537.5,3177.93212890625,39856200
2021-11-25,3537.5,3637.5,3525.0,3587.5,3222.85009765625,94781000
2021-11-26,3562.5,3562.5,3425.0,3437.5,3088.0966796875,136419000
2021-11-29,3437.5,3512.5,3375.0,3475.0,3121.784912109375,110182000
2021-11-30,3500.0,3500.0,3400.0,3400.0,3054.408447265625,103074800
2021-12-01,3400.0,3450.0,3300.0,3325.0,2987.031494140625,102525600
2021-12-02,3325.0,3437.5,3275.0,3412.5,3065.6376953125,80505200
2021-12-03,3425.0,3437.5,3362.5,3362.5,3020.7197265625,25241800
2021-12-06,3362.5,3462.5,3362.5,3425.0,3076.8671875,53587600
2021-12-07,3450.0,3525.0,3425.0,3525.0,3166.70263671875,52704600
2021-12-08,3525.0,3537.5,3425.0,3425.0,3076.8671875,69263600
2021-12-09,3450.0,3450.0,3400.0,3412.5,3065.6376953125,22996000
2021-12-10,3400.0,3425.0,3375.0,3387.5,3043.178955078125,44792200
2021-12-13,3425.0,3475.0,3400.0,3425.0,3076.8671875,44218400
2021-12-14,3425.0,3450.0,3387.5,3437.5,3088.0966796875,28209200
2021-12-15,3425.0,3487.5,3412.5,3437.5,3088.0966796875,39056400
2021-12-16,3462.5,3475.0,3375.0,3375.0,3031.949462890625,44312200
2021-12-17,3375.0,3425.0,3362.5,3375.0,3031.949462890625,46617600
2021-12-20,3375.0,3387.5,3325.0,3362.5,3020.7197265625,42364800
2021-12-21,3362.5,3400.0,3337.5,3350.0,3009.490478515625,27763600
2021-12-22,3375.0,3387.5,3300.0,3312.5,2975.802001953125,36773200
2021-12-23,3312.5,3337.5,3312.5,3325.0,2987.031494140625,20865200
2021-12-24,3325.0,3362.5,3287.5,3362.5,3020.7197265625,27466400
2021-12-27,3362.5,3375.0,3337.5,3375.0,3031.949462890625,21300600
2021-12-28,3375.0,3387.5,3350.0,3350.0,3009.490478515625,29432600
2021-12-29,3350.0,3375.0,3337.5,3362.5,3020.7197265625,16851800
2021-12-30,3362.5,3387.5,3337.5,3375.0,3031.949462890625,23619400
2022-01-03,3375.0,3400.0,3350.0,3362.5,3020.7197265625,23056600
2022-01-04,3400.0,3525.0,3387.5,3512.5,3155.47314453125,103142000
2022-01-05,3512.5,3525.0,3425.0,3475.0,3121.784912109375,71824800
2022-01-06,3475.0,3500.0,3412.5,3475.0,3121.784912109375,44384800
2022-01-07,3500.0,3550.0,3462.5,3537.5,3177.93212890625,67311600
2022-01-10,3537.5,3587.5,3512.5,3525.0,3166.70263671875,63924600
2022-01-11,3525.0,3562.5,3487.5,3512.5,3155.47314453125,38404400
2022-01-12,3525.0,3550.0,3487.5,3525.0,3166.70263671875,28322200
2022-01-13,3525.0,3537.5,3500.0,3512.5,3155.47314453125,25598400
2022-01-14,3512.5,3575.0,3487.5,3550.0,3189.16162109375,39342200
2022-01-17,3562.5,3600.0,3525.0,3600.0,3234.07958984375,92592800
2022-01-18,3600.0,3625.0,3462.5,3537.5,3177.93212890625,70206600
2022-01-19,3512.5,3550.0,3475.0,3550.0,3189.16162109375,44159000
2022-01-20,3550.0,3575.0,3487.5,3575.0,3211.62060546875,33241200
2022-01-21,3562.5,3587.5,3525.0,3587.5,3222.85009765625,21681400
2022-01-24,3562.5,3562.5,3512.5,3550.0,3189.16162109375,40845000
2022-01-25,3550.0,3550.0,3387.5,3400.0,3054.408447265625,144670400
2022-01-26,3437.5,3562.5,3425.0,3562.5,3200.390869140625,107417000
2022-01-27,3550.0,3650.0,3525.0,3600.0,3234.07958984375,97516000
2022-01-28,3600.0,3750.0,3600.0,3750.0,3368.832763671875,127578000
2022-01-31,3750.0,3762.5,3662.5,3662.5,3290.226318359375,60466600
2022-02-02,3662.5,3700.0,3650.0,3687.5,3312.685546875,38728000
2022-02-03,3662.5,3675.0,3612.5,3650.0,3278.9970703125,32303800
2022-02-04,3637.5,3675.0,3612.5,3662.5,3290.226318359375,21974000
2022-02-07,3662.5,3712.5,3662.5,3687.5,3312.685546875,57166000
2022-02-08,3712.5,3800.0,3700.0,3750.0,3368.832763671875,131125400
2022-02-09,3762.5,3812.5,3712.5,3787.5,3402.521240234375,110157800
2022-02-10,3825.0,3875.0,3787.5,3837.5,3447.438720703125,142626800
2022-02-11,3825.0,3887.5,3787.5,3850.0,3458.668212890625,70289600
2022-02-14,3837.5,3850.0,3800.0,3850.0,3458.668212890625,72269600
2022-02-15,3875.0,3975.0,3862.5,3962.5,3559.733154296875,136495000
2022-02-16,3975.0,3987.5,3950.0,3975.0,3570.96240234375,93191200
2022-02-17,3975.0,3975.0,3887.5,3950.0,3548.50390625,41691800
2022-02-18,3950.0,3987.5,3912.5,3987.5,3582.192138671875,39658800
2022-02-21,3950.0,4000.0,3925.0,3950.0,3548.50390625,49586600
2022-02-22,3900.0,3925.0,3850.0,3875.0,3481.126953125,62886200
2022-02-23,3887.5,3962.5,3887.5,3962.5,3559.733154296875,71828400
2022-02-24,3950.0,4000.0,3850.0,3912.5,3514.8154296875,166483000
2022-02-25,3912.5,4000.0,3900.0,4000.0,3593.421630859375,94301200
2022-03-01,4100.0,4100.0,3962.5,3962.5,3559.733154296875,74543000
2022-03-02,3925.0,3950.0,3875.0,3887.5,3492.356689453125,79796000
2022-03-04,3925.0,3962.5,3900.0,3950.0,3548.50390625,60579000
2022-03-07,3900.0,3950.0,3850.0,3862.5,3469.8974609375,76482800
2022-03-08,3850.0,3912.5,3762.5,3800.0,3413.75048828125,86761000
2022-03-09,3775.0,3950.0,3775.0,3887.5,3492.356689453125,78102800
2022-03-10,3925.0,3950.0,3862.5,3887.5,3492.356689453125,38764200
2022-03-11,3925.0,3987.5,3887.5,3975.0,3570.96240234375,61069000
2022-03-14,3987.5,4100.0,3900.0,4050.0,3638.33935546875,107659400
2022-03-15,4050.0,4100.0,4012.5,4037.5,3627.10986328125,67142400
2022-03-16,4050.0,4200.0,4050.0,4175.0,3750.633544921875,129432200
2022-03-17,4225.0,4250.0,4100.0,4112.5,3694.486572265625,63973200
2022-03-18,4125.0,4175.0,4050.0,4150.0,3728.1748046875,117918600
2022-03-21,4162.5,4175.0,4025.0,4037.5,3627.10986328125,60900600
2022-03-22,4037.5,4050.0,4000.0,4012.5,3604.65087890625,44859000
2022-03-23,4000.0,4037.5,3987.5,4037.5,3627.10986328125,71597200
2022-03-24,4000.0,4125.0,3975.0,4112.5,3762.655517578125,91401400
2022-03-25,4112.5,4137.5,4050.0,4112.5,3762.655517578125,58910800
2022-03-28,4150.0,4262.5,4112.5,4250.0,3888.45849609375,95596200
2022-03-29,4250.0,4275.0,4187.5,4187.5,3831.275146484375,37284800
2022-03-30,4225.0,4287.5,4162.5,4200.0,3842.712158203125,52844800
2022-03-31,4212.5,4225.0,4125.0,4125.0,3774.092041015625,53597400
2022-04-01,4125.0,4225.0,4062.5,4100.0,3751.218994140625,68466400
2022-04-04,4100.0,4262.5,4100.0,4212.5,3854.148681640625,69486600
2022-04-05,4212.5,4225.0,4150.0,4187.5,3831.275146484375,29250200
2022-04-06,4137.5,4150.0,4062.5,4075.0,3728.345458984375,69207400
2022-04-07,4075.0,4150.0,4037.5,4150.0,3796.96533203125,53820600
2022-04-08,4162.5,4225.0,4125.0,4212.5,3854.148681640625,83823600
2022-04-11,4250.0,4250.0,4175.0,4200.0,3842.712158203125,71495400
2022-04-12,4200.0,4237.5,4137.5,4212.5,3854.148681640625,55549200
2022-04-13,4262.5,4262.5,4187.5,4225.0,3865.585205078125,57121000
2022-04-14,4225.0,4250.0,4175.0,4200.0,3842.712158203125,35981200
2022-04-18,4200.0,4212.5,4175.0,4212.5,3854.148681640625,42492600
2022-04-19,4200.0,4225.0,4162.5,4200.0,3842.712158203125,44256000
2022-04-20,4250.0,4512.5,4225.0,4487.5,4105.7548828125,138547200
2022-04-21,4500.0,4700.0,4500.0,4687.5,4288.7412109375,132273800
2022-04-22,4650.0,4725.0,4625.0,4675.0,4277.3046875,85603200
2022-04-25,4662.5,4950.0,4587.5,4750.0,4345.92431640625,155795400
2022-04-26,4750.0,4850.0,4737.5,4800.0,4391.6708984375,79762000
2022-04-27,4800.0,4812.5,4700.0,4725.0,4323.05126953125,103426600
2022-04-28,4725.0,4775.0,4575.0,4612.5,4220.12109375,140241600
2022-05-09,4500.0,4500.0,4325.0,4412.5,4037.135009765625,209052000
2022-05-10,4175.0,4450.0,4175.0,4450.0,4071.444580078125,166343000
2022-05-11,4475.0,4600.0,4375.0,4387.5,4014.26171875,69604200
2022-05-12,4400.0,4400.0,4087.5,4100.0,3751.218994140625,219025000
2022-05-13,4100.0,4137.5,4025.0,4125.0,3774.092041015625,110677200
2022-05-17,4175.0,4325.0,4100.0,4225.0,3865.585205078125,87783400
2022-05-18,4275.0,4437.5,4250.0,4375.0,4002.824951171875,106075600
2022-05-19,4275.0,4400.0,4225.0,4337.5,3968.514892578125,64859200
2022-05-20,4350.0,4462.5,4350.0,4387.5,4014.26171875,70372000
2022-05-23,4387.5,4487.5,4337.5,4425.0,4048.5712890625,60898200
2022-05-24,4512.5,4587.5,4475.0,4537.5,4151.5009765625,58031400
2022-05-25,4487.5,4575.0,4437.5,4462.5,4082.88134765625,73700400
2022-05-27,4500.0,4687.5,4487.5,4600.0,4208.6845703125,119132800
2022-05-30,4600.0,4637.5,4512.5,4600.0,4208.6845703125,66577800
2022-05-31,4637.5,4675.0,4537.5,4587.5,4197.248046875,173358200
2022-06-02,4525.0,4587.5,4412.5,4425.0,4048.5712890625,69562600
2022-06-03,4475.0,4562.5,4450.0,4475.0,4094.318359375,44234800
2022-06-06,4450.0,4487.5,4350.0,4450.0,4071.444580078125,70969000
2022-06-07,4550.0,4550.0,4412.5,4450.0,4071.444580078125,59999400
2022-06-08,4475.0,4500.0,4425.0,4500.0,4117.19140625,36033000
2022-06-09,4425.0,4500.0,4337.5,4337.5,3968.514892578125,104568600
2022-06-10,4237.5,4250.0,4125.0,4150.0,3796.96533203125,148581400
2022-06-13,4025.0,4137.5,3962.5,4125.0,3774.092041015625,168106400
2022-06-14,4137.5,4200.0,4075.0,4137.5,3785.52880859375,89451800
2022-06-15,4137.5,4150.0,4062.5,4137.5,3785.52880859375,50537200
2022-06-16,4200.0,4237.5,4125.0,4125.0,3774.092041015625,70161000
2022-06-17,4062.5,4125.0,4050.0,4087.5,3739.781982421875,85689800
2022-06-20,4100.0,4112.5,4025.0,4062.5,3716.908935546875,54511600
2022-06-21,4087.5,4225.0,4087.5,4225.0,3865.585205078125,55051400
2022-06-22,4212.5,4225.0,4062.5,4075.0,3728.345458984375,62430800
2022-06-23,4087.5,4112.5,4037.5,4075.0,3728.345458984375,48869800
2022-06-24,4075.0,4100.0,4050.0,4075.0,3728.345458984375,46945000
2022-06-27,4087.5,4100.0,4025.0,4025.0,3682.59912109375,43368800
2022-06-28,4012.5,4087.5,4000.0,4037.5,3694.03564453125,64516600
2022-06-29,4050.0,4062.5,3937.5,4012.5,3671.162353515625,80254600
2022-06-30,4012.5,4025.0,3925.0,3925.0,3591.10595703125,51193400
2022-07-01,3925.0,3975.0,3875.0,3925.0,3591.10595703125,47117800
2022-07-04,3862.5,3875.0,3700.0,3825.0,3499.61279296875,119435800
2022-07-05,3837.5,3975.0,3825.0,3875.0,3545.359130859375,44476000
2022-07-06,3825.0,3850.0,3750.0,3825.0,3499.61279296875,61698000
2022-07-07,3800.0,3875.0,3800.0,3800.0,3476.739501953125,53792800
2022-07-08,3837.5,3862.5,3775.0,3800.0,3476.739501953125,66599600
2022-07-11,3800.0,3825.0,3750.0,3750.0,3430.99267578125,38983600
2022-07-12,3750.0,3812.5,3712.5,3725.0,3408.11962890625,91270400
2022-07-13,3725.0,3775.0,3612.5,3612.5,3305.189697265625,70323600
2022-07-14,3612.5,3700.0,3575.0,3637.5,3328.06298828125,53467400
2022-07-15,3675.0,3687.5,3625.0,3637.5,3328.06298828125,91881600
2022-07-18,3637.5,3712.5,3637.5,3662.5,3350.936279296875,33885200
2022-07-19,3662.5,3737.5,3637.5,3650.0,3339.49951171875,52625000
2022-07-20,3712.5,3862.5,3700.0,3837.5,3511.04931640625,99752400
2022-07-21,3900.0,3912.5,3775.0,3862.5,3533.922607421875,91623800
2022-07-22,3875.0,3900.0,3825.0,3850.0,3522.48583984375,39950200
2022-07-25,3850.0,3862.5,3800.0,3800.0,3476.739501953125,22755600
2022-07-26,3825.0,3875.0,3812.5,3837.5,3511.04931640625,40742800
2022-07-27,3875.0,3912.5,3862.5,3887.5,3556.7958984375,61470200
2022-07-28,3925.0,3975.0,3912.5,3912.5,3579.669189453125,90037400
2022-07-29,3937.5,3975.0,3912.5,3925.0,3591.10595703125,96026000
2022-08-01,4050.0,4050.0,3975.0,3975.0,3636.852294921875,141365800
2022-08-02,3987.5,4037.5,3937.5,4037.5,3694.03564453125,61474600
2022-08-03,4050.0,4062.5,4000.0,4062.5,3716.908935546875,39764400
2022-08-04,4050.0,4062.5,3975.0,4000.0,3659.725830078125,71928200
2022-08-05,4012.5,4137.5,3987.5,4125.0,3774.092041015625,50346600
2022-08-08,4125.0,4137.5,4087.5,4125.0,3774.092041015625,26413800
2022-08-09,4137.5,4250.0,4125.0,4225.0,3865.585205078125,80592200
2022-08-10,4162.5,4237.5,4150.0,4237.5,3877.02197265625,49372400
2022-08-11,4287.5,4300.0,4200.0,4262.5,3899.895263671875,54002400
2022-08-12,4212.5,4275.0,4200.0,4262.5,3899.895263671875,34264400
2022-08-15,4287.5,4287.5,4225.0,4275.0,3911.33203125,43855800
2022-08-16,4262.5,4287.5,4237.5,4287.5,3922.768310546875,36326200
2022-08-18,4287.5,4362.5,4275.0,4325.0,3957.078369140625,51415600
2022-08-19,4325.0,4337.5,4250.0,4250.0,3888.45849609375,33229600
2022-08-22,4187.5,4212.5,4100.0,4150.0,3796.96533203125,80695200
2022-08-23,4150.0,4200.0,4137.5,4150.0,3796.96533203125,43109000
2022-08-24,4150.0,4200.0,4125.0,4150.0,3796.96533203125,31310600
2022-08-25,4175.0,4187.5,4125.0,4137.5,3785.52880859375,18239400
2022-08-26,4162.5,4200.0,4150.0,4150.0,3796.96533203125,27294200
2022-08-29,4100.0,4150.0,4062.5,4100.0,3751.218994140625,50521600
2022-08-30,4125.0,4250.0,4112.5,4212.5,3854.148681640625,64186600
2022-08-31,4200.0,4262.5,4150.0,4262.5,3899.895263671875,88222800
2022-09-01,4287.5,4300.0,4225.0,4262.5,3899.895263671875,24754600
2022-09-02,4275.0,4375.0,4262.5,4350.0,3979.95166015625,76147000
2022-09-05,4350.0,4437.5,4287.5,4425.0,4048.5712890625,40541000
2022-09-06,4425.0,4450.0,4350.0,4375.0,4002.824951171875,39143800
2022-09-07,4362.5,4362.5,4275.0,4287.5,3922.768310546875,45680600
2022-09-08,4312.5,4400.0,4300.0,4387.5,4014.26171875,48818600
2022-09-09,4387.5,4412.5,4375.0,4400.0,4025.6982421875,66122800
2022-09-12,4450.0,4450.0,4387.5,4400.0,4025.6982421875,33164600
2022-09-13,4425.0,4500.0,4400.0,4487.5,4105.7548828125,65135200
2022-09-14,4425.0,4475.0,4387.5,4450.0,4071.444580078125,46548200
2022-09-15,4500.0,4625.0,4487.5,4587.5,4197.248046875,154342800
2022-09-16,4550.0,4587.5,4437.5,4475.0,4094.318359375,90832000
2022-09-19,4525.0,4537.5,4425.0,4487.5,4105.7548828125,63689800
2022-09-20,4487.5,4500.0,4450.0,4487.5,4105.7548828125,35548200
2022-09-21,4462.5,4487.5,4400.0,4487.5,4105.7548828125,33158800
2022-09-22,4487.5,4512.5,4437.5,4500.0,4117.19140625,25991400
2022-09-23,4525.0,4525.0,4487.5,4500.0,4117.19140625,47123200
2022-09-26,4437.5,4500.0,4375.0,4500.0,4117.19140625,77318600
2022-09-27,4525.0,4525.0,4412.5,4500.0,4117.19140625,42385400
2022-09-28,4500.0,4550.0,4450.0,4500.0,4117.19140625,74439000
2022-09-29,4500.0,4525.0,4462.5,4487.5,4105.7548828125,24479200
2022-09-30,4475.0,4525.0,4400.0,4487.5,4105.7548828125,45655600
2022-10-03,4487.5,4500.0,4412.5,4450.0,4071.444580078125,28349400
2022-10-04,4462.5,4500.0,4425.0,4425.0,4048.5712890625,58380200
2022-10-05,4450.0,4487.5,4425.0,4425.0,4048.5712890625,64983000
2022-10-06,4450.0,4475.0,4400.0,4450.0,4071.444580078125,23969000
2022-10-07,4425.0,4437.5,4375.0,4387.5,4014.26171875,36556000
2022-10-10,4350.0,4387.5,4325.0,4375.0,4002.824951171875,32778000
2022-10-11,4375.0,4375.0,4300.0,4350.0,3979.95166015625,56959000
2022-10-12,4337.5,4387.5,4300.0,4325.0,3957.078369140625,46026200
2022-10-13,4350.0,4437.5,4337.5,4375.0,4002.824951171875,60923600
2022-10-14,4412.5,4425.0,4212.5,4212.5,3854.148681640625,49869400
2022-10-17,4212.5,4312.5,4175.0,4287.5,3922.768310546875,46023600
2022-10-18,4287.5,4350.0,4287.5,4337.5,3968.514892578125,34089400
2022-10-19,4362.5,4400.0,4300.0,4387.5,4014.26171875,26287200
2022-10-20,4350.0,4537.5,4350.0,4500.0,4117.19140625,74454000
2022-10-21,4500.0,4587.5,4487.5,4500.0,4117.19140625,67147400
2022-10-24,4512.5,4712.5,4512.5,4675.0,4277.3046875,93991000
2022-10-25,4775.0,4837.5,4712.5,4712.5,4311.6142578125,79026600
2022-10-26,4750.0,4750.0,4612.5,4612.5,4220.12109375,57301400
2022-10-27,4625.0,4737.5,4612.5,4675.0,4277.3046875,32568200
2022-10-28,4675.0,4687.5,4562.5,4662.5,4265.86767578125,67024200
2022-10-31,4700.0,4737.5,4675.0,4700.0,4300.177734375,57043600
2022-11-01,4700.0,4750.0,4625.0,4700.0,4300.177734375,41443800
2022-11-02,4700.0,4700.0,4575.0,4625.0,4231.5576171875,49775000
2022-11-03,4625.0,4700.0,4587.5,4650.0,4254.4306640625,47748600
2022-11-04,4637.5,4650.0,4612.5,4637.5,4242.99462890625,33068200
2022-11-07,4637.5,4675.0,4612.5,4637.5,4242.99462890625,43164600
2022-11-08,4650.0,4675.0,4600.0,4625.0,4231.5576171875,34329200
2022-11-09,4650.0,4675.0,4625.0,4650.0,4254.4306640625,44354400
2022-11-10,4637.5,4650.0,4550.0,4637.5,4242.99462890625,35056000
2022-11-11,4712.5,4737.5,4637.5,4650.0,4254.4306640625,76578200
